X,CH2,Start,Increment,
Sequence,Volt,-1.400000e-06,1.000000e-09,
0,4.000000e-02,
1,4.000000e-02,
2,4.000000e-02,
3,4.000000e-02,
4,4.000000e-02,
5,4.000000e-02,
6,4.000000e-02,
7,4.000000e-02,
8,4.000000e-02,
9,4.000000e-02,
10,4.000000e-02,
11,4.000000e-02,
12,4.000000e-02,
13,4.000000e-02,
14,4.000000e-02,
15,4.000000e-02,
16,4.000000e-02,
17,4.000000e-02,
18,4.000000e-02,
19,4.000000e-02,
20,4.000000e-02,
21,4.000000e-02,
22,4.000000e-02,
23,4.000000e-02,
24,4.000000e-02,
25,4.000000e-02,
26,4.000000e-02,
27,4.000000e-02,
28,4.000000e-02,
29,4.000000e-02,
30,0.000000e+00,
31,4.000000e-02,
32,4.000000e-02,
33,4.000000e-02,
34,4.000000e-02,
35,4.000000e-02,
36,0.000000e+00,
37,4.000000e-02,
38,4.000000e-02,
39,4.000000e-02,
40,4.000000e-02,
41,4.000000e-02,
42,4.000000e-02,
43,4.000000e-02,
44,4.000000e-02,
45,4.000000e-02,
46,4.000000e-02,
47,4.000000e-02,
48,4.000000e-02,
49,4.000000e-02,
50,4.000000e-02,
51,4.000000e-02,
52,4.000000e-02,
53,4.000000e-02,
54,4.000000e-02,
55,4.000000e-02,
56,4.000000e-02,
57,4.000000e-02,
58,4.000000e-02,
59,4.000000e-02,
60,4.000000e-02,
61,4.000000e-02,
62,4.000000e-02,
63,4.000000e-02,
64,4.000000e-02,
65,4.000000e-02,
66,4.000000e-02,
67,8.000000e-02,
68,4.000000e-02,
69,4.000000e-02,
70,4.000000e-02,
71,4.000000e-02,
72,4.000000e-02,
73,4.000000e-02,
74,4.000000e-02,
75,4.000000e-02,
76,4.000000e-02,
77,4.000000e-02,
78,4.000000e-02,
79,4.000000e-02,
80,4.000000e-02,
81,4.000000e-02,
82,4.000000e-02,
83,4.000000e-02,
84,4.000000e-02,
85,4.000000e-02,
86,4.000000e-02,
87,4.000000e-02,
88,4.000000e-02,
89,4.000000e-02,
90,4.000000e-02,
91,4.000000e-02,
92,8.000000e-02,
93,4.000000e-02,
94,4.000000e-02,
95,4.000000e-02,
96,4.000000e-02,
97,4.000000e-02,
98,4.000000e-02,
99,4.000000e-02,
100,8.000000e-02,
101,4.000000e-02,
102,4.000000e-02,
103,8.000000e-02,
104,0.000000e+00,
105,8.000000e-02,
106,0.000000e+00,
107,4.000000e-02,
108,4.000000e-02,
109,8.000000e-02,
110,4.000000e-02,
111,4.000000e-02,
112,4.000000e-02,
113,4.000000e-02,
114,4.000000e-02,
115,4.000000e-02,
116,4.000000e-02,
117,4.000000e-02,
118,4.000000e-02,
119,4.000000e-02,
120,4.000000e-02,
121,4.000000e-02,
122,4.000000e-02,
123,4.000000e-02,
124,4.000000e-02,
125,4.000000e-02,
126,4.000000e-02,
127,4.000000e-02,
128,4.000000e-02,
129,4.000000e-02,
130,4.000000e-02,
131,4.000000e-02,
132,8.000000e-02,
133,4.000000e-02,
134,4.000000e-02,
135,4.000000e-02,
136,4.000000e-02,
137,4.000000e-02,
138,4.000000e-02,
139,4.000000e-02,
140,4.000000e-02,
141,4.000000e-02,
142,4.000000e-02,
143,4.000000e-02,
144,4.000000e-02,
145,4.000000e-02,
146,4.000000e-02,
147,4.000000e-02,
148,4.000000e-02,
149,4.000000e-02,
150,4.000000e-02,
151,4.000000e-02,
152,4.000000e-02,
153,4.000000e-02,
154,4.000000e-02,
155,4.000000e-02,
156,4.000000e-02,
157,4.000000e-02,
158,4.000000e-02,
159,4.000000e-02,
160,4.000000e-02,
161,8.000000e-02,
162,4.000000e-02,
163,4.000000e-02,
164,4.000000e-02,
165,4.000000e-02,
166,4.000000e-02,
167,4.000000e-02,
168,4.000000e-02,
169,4.000000e-02,
170,4.000000e-02,
171,4.000000e-02,
172,4.000000e-02,
173,4.000000e-02,
174,4.000000e-02,
175,4.000000e-02,
176,4.000000e-02,
177,4.000000e-02,
178,4.000000e-02,
179,4.000000e-02,
180,4.000000e-02,
181,4.000000e-02,
182,4.000000e-02,
183,4.000000e-02,
184,4.000000e-02,
185,4.000000e-02,
186,4.000000e-02,
187,4.000000e-02,
188,4.000000e-02,
189,4.000000e-02,
190,4.000000e-02,
191,4.000000e-02,
192,4.000000e-02,
193,4.000000e-02,
194,4.000000e-02,
195,4.000000e-02,
196,4.000000e-02,
197,4.000000e-02,
198,4.000000e-02,
199,4.000000e-02,
200,4.000000e-02,
201,4.000000e-02,
202,4.000000e-02,
203,8.000000e-02,
204,4.000000e-02,
205,4.000000e-02,
206,4.000000e-02,
207,4.000000e-02,
208,4.000000e-02,
209,4.000000e-02,
210,4.000000e-02,
211,4.000000e-02,
212,4.000000e-02,
213,4.000000e-02,
214,4.000000e-02,
215,4.000000e-02,
216,4.000000e-02,
217,8.000000e-02,
218,4.000000e-02,
219,4.000000e-02,
220,4.000000e-02,
221,4.000000e-02,
222,4.000000e-02,
223,4.000000e-02,
224,4.000000e-02,
225,4.000000e-02,
226,4.000000e-02,
227,4.000000e-02,
228,4.000000e-02,
229,4.000000e-02,
230,4.000000e-02,
231,4.000000e-02,
232,4.000000e-02,
233,4.000000e-02,
234,4.000000e-02,
235,4.000000e-02,
236,0.000000e+00,
237,4.000000e-02,
238,4.000000e-02,
239,4.000000e-02,
240,4.000000e-02,
241,4.000000e-02,
242,4.000000e-02,
243,4.000000e-02,
244,8.000000e-02,
245,4.000000e-02,
246,4.000000e-02,
247,4.000000e-02,
248,4.000000e-02,
249,4.000000e-02,
250,4.000000e-02,
251,4.000000e-02,
252,4.000000e-02,
253,4.000000e-02,
254,4.000000e-02,
255,4.000000e-02,
256,4.000000e-02,
257,4.000000e-02,
258,4.000000e-02,
259,4.000000e-02,
260,4.000000e-02,
261,4.000000e-02,
262,4.000000e-02,
263,4.000000e-02,
264,4.000000e-02,
265,4.000000e-02,
266,8.000000e-02,
267,4.000000e-02,
268,0.000000e+00,
269,4.000000e-02,
270,4.000000e-02,
271,4.000000e-02,
272,4.000000e-02,
273,4.000000e-02,
274,4.000000e-02,
275,4.000000e-02,
276,4.000000e-02,
277,4.000000e-02,
278,4.000000e-02,
279,4.000000e-02,
280,4.000000e-02,
281,4.000000e-02,
282,4.000000e-02,
283,8.000000e-02,
284,4.000000e-02,
285,4.000000e-02,
286,4.000000e-02,
287,8.000000e-02,
288,4.000000e-02,
289,4.000000e-02,
290,4.000000e-02,
291,0.000000e+00,
292,4.000000e-02,
293,4.000000e-02,
294,4.000000e-02,
295,4.000000e-02,
296,4.000000e-02,
297,4.000000e-02,
298,4.000000e-02,
299,4.000000e-02,
300,0.000000e+00,
301,4.000000e-02,
302,4.000000e-02,
303,4.000000e-02,
304,4.000000e-02,
305,4.000000e-02,
306,4.000000e-02,
307,4.000000e-02,
308,4.000000e-02,
309,4.000000e-02,
310,4.000000e-02,
311,4.000000e-02,
312,4.000000e-02,
313,4.000000e-02,
314,4.000000e-02,
315,4.000000e-02,
316,4.000000e-02,
317,4.000000e-02,
318,4.000000e-02,
319,4.000000e-02,
320,4.000000e-02,
321,4.000000e-02,
322,4.000000e-02,
323,4.000000e-02,
324,4.000000e-02,
325,4.000000e-02,
326,4.000000e-02,
327,4.000000e-02,
328,4.000000e-02,
329,4.000000e-02,
330,4.000000e-02,
331,4.000000e-02,
332,4.000000e-02,
333,4.000000e-02,
334,4.000000e-02,
335,4.000000e-02,
336,4.000000e-02,
337,4.000000e-02,
338,4.000000e-02,
339,4.000000e-02,
340,4.000000e-02,
341,8.000000e-02,
342,4.000000e-02,
343,4.000000e-02,
344,4.000000e-02,
345,8.000000e-02,
346,0.000000e+00,
347,4.000000e-02,
348,4.000000e-02,
349,4.000000e-02,
350,4.000000e-02,
351,4.000000e-02,
352,4.000000e-02,
353,4.000000e-02,
354,4.000000e-02,
355,4.000000e-02,
356,4.000000e-02,
357,4.000000e-02,
358,4.000000e-02,
359,4.000000e-02,
360,4.000000e-02,
361,8.000000e-02,
362,4.000000e-02,
363,4.000000e-02,
364,4.000000e-02,
365,4.000000e-02,
366,4.000000e-02,
367,4.000000e-02,
368,4.000000e-02,
369,4.000000e-02,
370,4.000000e-02,
371,8.000000e-02,
372,4.000000e-02,
373,4.000000e-02,
374,4.000000e-02,
375,4.000000e-02,
376,4.000000e-02,
377,4.000000e-02,
378,4.000000e-02,
379,4.000000e-02,
380,4.000000e-02,
381,4.000000e-02,
382,4.000000e-02,
383,4.000000e-02,
384,4.000000e-02,
385,4.000000e-02,
386,4.000000e-02,
387,4.000000e-02,
388,4.000000e-02,
389,4.000000e-02,
390,4.000000e-02,
391,4.000000e-02,
392,4.000000e-02,
393,4.000000e-02,
394,0.000000e+00,
395,4.000000e-02,
396,4.000000e-02,
397,4.000000e-02,
398,4.000000e-02,
399,4.000000e-02,
400,4.000000e-02,
401,4.000000e-02,
402,4.000000e-02,
403,4.000000e-02,
404,4.000000e-02,
405,8.000000e-02,
406,4.000000e-02,
407,4.000000e-02,
408,4.000000e-02,
409,4.000000e-02,
410,4.000000e-02,
411,4.000000e-02,
412,4.000000e-02,
413,8.000000e-02,
414,0.000000e+00,
415,4.000000e-02,
416,4.000000e-02,
417,4.000000e-02,
418,4.000000e-02,
419,4.000000e-02,
420,4.000000e-02,
421,4.000000e-02,
422,4.000000e-02,
423,4.000000e-02,
424,4.000000e-02,
425,4.000000e-02,
426,4.000000e-02,
427,8.000000e-02,
428,4.000000e-02,
429,4.000000e-02,
430,4.000000e-02,
431,4.000000e-02,
432,4.000000e-02,
433,4.000000e-02,
434,4.000000e-02,
435,4.000000e-02,
436,0.000000e+00,
437,4.000000e-02,
438,0.000000e+00,
439,4.000000e-02,
440,4.000000e-02,
441,8.000000e-02,
442,4.000000e-02,
443,4.000000e-02,
444,4.000000e-02,
445,4.000000e-02,
446,8.000000e-02,
447,4.000000e-02,
448,4.000000e-02,
449,4.000000e-02,
450,4.000000e-02,
451,4.000000e-02,
452,4.000000e-02,
453,4.000000e-02,
454,8.000000e-02,
455,4.000000e-02,
456,4.000000e-02,
457,4.000000e-02,
458,4.000000e-02,
459,4.000000e-02,
460,4.000000e-02,
461,4.000000e-02,
462,4.000000e-02,
463,4.000000e-02,
464,4.000000e-02,
465,4.000000e-02,
466,4.000000e-02,
467,4.000000e-02,
468,4.000000e-02,
469,4.000000e-02,
470,4.000000e-02,
471,4.000000e-02,
472,4.000000e-02,
473,4.000000e-02,
474,0.000000e+00,
475,4.000000e-02,
476,4.000000e-02,
477,4.000000e-02,
478,4.000000e-02,
479,4.000000e-02,
480,4.000000e-02,
481,4.000000e-02,
482,4.000000e-02,
483,4.000000e-02,
484,4.000000e-02,
485,4.000000e-02,
486,4.000000e-02,
487,4.000000e-02,
488,4.000000e-02,
489,4.000000e-02,
490,4.000000e-02,
491,4.000000e-02,
492,4.000000e-02,
493,8.000000e-02,
494,4.000000e-02,
495,4.000000e-02,
496,4.000000e-02,
497,4.000000e-02,
498,4.000000e-02,
499,4.000000e-02,
500,4.000000e-02,
501,4.000000e-02,
502,4.000000e-02,
503,4.000000e-02,
504,4.000000e-02,
505,4.000000e-02,
506,4.000000e-02,
507,8.000000e-02,
508,4.000000e-02,
509,4.000000e-02,
510,4.000000e-02,
511,4.000000e-02,
512,4.000000e-02,
513,4.000000e-02,
514,4.000000e-02,
515,4.000000e-02,
516,4.000000e-02,
517,4.000000e-02,
518,4.000000e-02,
519,4.000000e-02,
520,4.000000e-02,
521,4.000000e-02,
522,4.000000e-02,
523,4.000000e-02,
524,4.000000e-02,
525,4.000000e-02,
526,4.000000e-02,
527,4.000000e-02,
528,4.000000e-02,
529,4.000000e-02,
530,4.000000e-02,
531,4.000000e-02,
532,4.000000e-02,
533,8.000000e-02,
534,4.000000e-02,
535,4.000000e-02,
536,4.000000e-02,
537,4.000000e-02,
538,4.000000e-02,
539,4.000000e-02,
540,4.000000e-02,
541,4.000000e-02,
542,4.000000e-02,
543,4.000000e-02,
544,4.000000e-02,
545,8.000000e-02,
546,4.000000e-02,
547,4.000000e-02,
548,4.000000e-02,
549,4.000000e-02,
550,4.000000e-02,
551,4.000000e-02,
552,4.000000e-02,
553,4.000000e-02,
554,4.000000e-02,
555,4.000000e-02,
556,4.000000e-02,
557,4.000000e-02,
558,4.000000e-02,
