Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
-1.275e-02,-2.24,-0.042
-1.274e-02,-2.26,-0.042
-1.272e-02,-2.26,-0.042
-1.270e-02,-2.26,-0.04
-1.269e-02,-2.26,-0.04
-1.267e-02,-2.26,-0.036
-1.266e-02,-2.28,-0.038
-1.264e-02,-2.28,-0.034
-1.262e-02,-2.28,-0.032
-1.261e-02,-2.3,-0.032
-1.259e-02,-2.28,-0.03
-1.258e-02,-2.3,-0.028
-1.256e-02,-2.3,-0.028
-1.254e-02,-2.3,-0.028
-1.253e-02,-2.3,-0.024
-1.251e-02,-2.3,-0.022
-1.250e-02,-2.3,-0.026
-1.248e-02,-2.3,-0.022
-1.246e-02,-2.3,-0.02
-1.245e-02,-2.32,-0.02
-1.243e-02,-2.32,-0.018
-1.242e-02,-2.32,-0.014
-1.240e-02,-2.32,-0.016
-1.238e-02,-2.32,-0.01
-1.237e-02,-2.3,-0.008
-1.235e-02,-2.32,-0.006
-1.234e-02,-2.3,-0.004
-1.232e-02,-2.32,0
-1.230e-02,-2.3,0.002
-1.229e-02,-2.3,0.004
-1.227e-02,-2.3,0.008
-1.226e-02,-2.3,0.008
-1.224e-02,-2.3,0.006
-1.222e-02,-2.3,0.012
-1.221e-02,-2.28,0.012
-1.219e-02,-2.28,0.014
-1.218e-02,-2.28,0.016
-1.216e-02,-2.28,0.018
-1.214e-02,-2.26,0.02
-1.213e-02,-2.26,0.02
-1.211e-02,-2.26,0.022
-1.210e-02,-2.26,0.02
-1.208e-02,-2.24,0.024
-1.206e-02,-2.24,0.03
-1.205e-02,-2.24,0.028
-1.203e-02,-2.24,0.03
-1.202e-02,-2.22,0.03
-1.200e-02,-2.22,0.034
-1.198e-02,-2.22,0.032
-1.197e-02,-2.22,0.034
-1.195e-02,-2.2,0.036
-1.194e-02,-2.18,0.038
-1.192e-02,-2.2,0.038
-1.190e-02,-2.18,0.04
-1.189e-02,-2.16,0.04
-1.187e-02,-2.16,0.042
-1.186e-02,-2.14,0.046
-1.184e-02,-2.14,0.044
-1.182e-02,-2.14,0.048
-1.181e-02,-2.12,0.048
-1.179e-02,-2.12,0.048
-1.178e-02,-2.1,0.05
-1.176e-02,-2.1,0.052
-1.174e-02,-2.08,0.054
-1.173e-02,-2.08,0.054
-1.171e-02,-2.06,0.054
-1.170e-02,-2.06,0.056
-1.168e-02,-2.04,0.06
-1.166e-02,-2.04,0.058
-1.165e-02,-2.02,0.06
-1.163e-02,-2.02,0.064
-1.162e-02,-2,0.064
-1.160e-02,-1.98,0.066
-1.158e-02,-1.98,0.064
-1.157e-02,-1.98,0.064
-1.155e-02,-1.96,0.068
-1.154e-02,-1.94,0.07
-1.152e-02,-1.94,0.072
-1.150e-02,-1.92,0.072
-1.149e-02,-1.9,0.07
-1.147e-02,-1.9,0.074
-1.146e-02,-1.88,0.072
-1.144e-02,-1.86,0.076
-1.142e-02,-1.86,0.078
-1.141e-02,-1.84,0.08
-1.139e-02,-1.82,0.082
-1.138e-02,-1.82,0.082
-1.136e-02,-1.8,0.082
-1.134e-02,-1.78,0.086
-1.133e-02,-1.76,0.088
-1.131e-02,-1.76,0.086
-1.130e-02,-1.74,0.09
-1.128e-02,-1.72,0.092
-1.126e-02,-1.72,0.092
-1.125e-02,-1.7,0.092
-1.123e-02,-1.68,0.094
-1.122e-02,-1.66,0.098
-1.120e-02,-1.66,0.096
-1.118e-02,-1.64,0.098
-1.117e-02,-1.62,0.098
-1.115e-02,-1.62,0.098
-1.114e-02,-1.6,0.1
-1.112e-02,-1.58,0.1
-1.110e-02,-1.56,0.102
-1.109e-02,-1.54,0.104
-1.107e-02,-1.52,0.106
-1.106e-02,-1.5,0.106
-1.104e-02,-1.5,0.106
-1.102e-02,-1.46,0.106
-1.101e-02,-1.44,0.11
-1.099e-02,-1.44,0.106
-1.098e-02,-1.42,0.11
-1.096e-02,-1.4,0.112
-1.094e-02,-1.38,0.114
-1.093e-02,-1.36,0.114
-1.091e-02,-1.34,0.118
-1.090e-02,-1.32,0.112
-1.088e-02,-1.32,0.116
-1.086e-02,-1.28,0.116
-1.085e-02,-1.26,0.118
-1.083e-02,-1.26,0.12
-1.082e-02,-1.22,0.12
-1.080e-02,-1.2,0.12
-1.078e-02,-1.18,0.122
-1.077e-02,-1.18,0.122
-1.075e-02,-1.14,0.122
-1.074e-02,-1.12,0.124
-1.072e-02,-1.1,0.13
-1.070e-02,-1.08,0.128
-1.069e-02,-1.06,0.126
-1.067e-02,-1.04,0.128
-1.066e-02,-1.04,0.128
-1.064e-02,-1,0.13
-1.062e-02,-0.98,0.132
-1.061e-02,-0.96,0.132
-1.059e-02,-0.94,0.132
-1.058e-02,-0.92,0.13
-1.056e-02,-0.9,0.134
-1.054e-02,-0.88,0.136
-1.053e-02,-0.86,0.134
-1.051e-02,-0.82,0.136
-1.050e-02,-0.8,0.136
-1.048e-02,-0.78,0.136
-1.046e-02,-0.76,0.136
-1.045e-02,-0.74,0.136
-1.043e-02,-0.72,0.138
-1.042e-02,-0.72,0.138
-1.040e-02,-0.68,0.14
-1.038e-02,-0.66,0.14
-1.037e-02,-0.62,0.14
-1.035e-02,-0.6,0.144
-1.034e-02,-0.6,0.142
-1.032e-02,-0.56,0.142
-1.030e-02,-0.54,0.144
-1.029e-02,-0.54,0.144
-1.027e-02,-0.5,0.144
-1.026e-02,-0.48,0.146
-1.024e-02,-0.48,0.146
-1.022e-02,-0.44,0.144
-1.021e-02,-0.42,0.146
-1.019e-02,-0.4,0.144
-1.018e-02,-0.38,0.146
-1.016e-02,-0.34,0.146
-1.014e-02,-0.32,0.148
-1.013e-02,-0.3,0.148
-1.011e-02,-0.28,0.148
-1.010e-02,-0.24,0.148
-1.008e-02,-0.24,0.146
-1.006e-02,-0.22,0.146
-1.005e-02,-0.18,0.148
-1.003e-02,-0.16,0.148
-1.002e-02,-0.16,0.148
-1.000e-02,-0.12,0.152
-9.984e-03,-0.1,0.146
-9.968e-03,-0.08,0.148
-9.952e-03,-0.04,0.15
-9.936e-03,-0.02,0.148
-9.920e-03,-0.02,0.146
-9.904e-03,0,0.15
-9.888e-03,0.02,0.15
-9.872e-03,0.06,0.15
-9.856e-03,0.08,0.152
-9.840e-03,0.1,0.152
-9.824e-03,0.12,0.15
-9.808e-03,0.14,0.152
-9.792e-03,0.16,0.148
-9.776e-03,0.18,0.148
-9.760e-03,0.2,0.15
-9.744e-03,0.22,0.15
-9.728e-03,0.26,0.148
-9.712e-03,0.28,0.15
-9.696e-03,0.3,0.15
-9.680e-03,0.34,0.148
-9.664e-03,0.36,0.148
-9.648e-03,0.36,0.152
-9.632e-03,0.4,0.152
-9.616e-03,0.42,0.15
-9.600e-03,0.44,0.15
-9.584e-03,0.46,0.148
-9.568e-03,0.48,0.146
-9.552e-03,0.5,0.148
-9.536e-03,0.52,0.148
-9.520e-03,0.56,0.148
-9.504e-03,0.56,0.144
-9.488e-03,0.6,0.148
-9.472e-03,0.62,0.148
-9.456e-03,0.64,0.146
-9.440e-03,0.66,0.142
-9.424e-03,0.68,0.14
-9.408e-03,0.7,0.146
-9.392e-03,0.74,0.146
-9.376e-03,0.74,0.144
-9.360e-03,0.78,0.144
-9.344e-03,0.8,0.144
-9.328e-03,0.82,0.144
-9.312e-03,0.84,0.142
-9.296e-03,0.86,0.138
-9.280e-03,0.88,0.144
-9.264e-03,0.9,0.14
-9.248e-03,0.92,0.142
-9.232e-03,0.94,0.14
-9.216e-03,0.98,0.142
-9.200e-03,0.98,0.142
-9.184e-03,1.02,0.14
-9.168e-03,1.02,0.136
-9.152e-03,1.04,0.134
-9.136e-03,1.06,0.138
-9.120e-03,1.1,0.136
-9.104e-03,1.1,0.134
-9.088e-03,1.14,0.136
-9.072e-03,1.14,0.132
-9.056e-03,1.16,0.134
-9.040e-03,1.18,0.132
-9.024e-03,1.2,0.132
-9.008e-03,1.22,0.134
-8.992e-03,1.24,0.132
-8.976e-03,1.26,0.13
-8.960e-03,1.28,0.13
-8.944e-03,1.3,0.126
-8.928e-03,1.32,0.128
-8.912e-03,1.36,0.126
-8.896e-03,1.36,0.128
-8.880e-03,1.38,0.126
-8.864e-03,1.4,0.122
-8.848e-03,1.42,0.124
-8.832e-03,1.44,0.124
-8.816e-03,1.46,0.12
-8.800e-03,1.48,0.124
-8.784e-03,1.48,0.12
-8.768e-03,1.5,0.12
-8.752e-03,1.52,0.12
-8.736e-03,1.54,0.118
-8.720e-03,1.54,0.116
-8.704e-03,1.58,0.118
-8.688e-03,1.6,0.116
-8.672e-03,1.6,0.114
-8.656e-03,1.64,0.114
-8.640e-03,1.64,0.112
-8.624e-03,1.66,0.11
-8.608e-03,1.68,0.11
-8.592e-03,1.7,0.108
-8.576e-03,1.7,0.108
-8.560e-03,1.72,0.106
-8.544e-03,1.74,0.104
-8.528e-03,1.76,0.104
-8.512e-03,1.76,0.104
-8.496e-03,1.8,0.104
-8.480e-03,1.78,0.104
-8.464e-03,1.8,0.1
-8.448e-03,1.82,0.098
-8.432e-03,1.84,0.098
-8.416e-03,1.84,0.096
-8.400e-03,1.88,0.096
-8.384e-03,1.88,0.096
-8.368e-03,1.88,0.092
-8.352e-03,1.9,0.092
-8.336e-03,1.92,0.092
-8.320e-03,1.94,0.09
-8.304e-03,1.94,0.088
-8.288e-03,1.94,0.086
-8.272e-03,1.96,0.084
-8.256e-03,1.98,0.086
-8.240e-03,1.98,0.084
-8.224e-03,2,0.084
-8.208e-03,2.02,0.082
-8.192e-03,2.02,0.082
-8.176e-03,2.02,0.078
-8.160e-03,2.04,0.074
-8.144e-03,2.04,0.074
-8.128e-03,2.06,0.076
-8.112e-03,2.08,0.072
-8.096e-03,2.08,0.074
-8.080e-03,2.08,0.072
-8.064e-03,2.1,0.07
-8.048e-03,2.12,0.068
-8.032e-03,2.1,0.064
-8.016e-03,2.12,0.068
-8.000e-03,2.14,0.064
-7.984e-03,2.14,0.064
-7.968e-03,2.16,0.064
-7.952e-03,2.16,0.06
-7.936e-03,2.16,0.06
-7.920e-03,2.2,0.06
-7.904e-03,2.18,0.056
-7.888e-03,2.18,0.054
-7.872e-03,2.2,0.056
-7.856e-03,2.22,0.054
-7.840e-03,2.22,0.052
-7.824e-03,2.22,0.05
-7.808e-03,2.24,0.05
-7.792e-03,2.24,0.046
-7.776e-03,2.24,0.046
-7.760e-03,2.24,0.044
-7.744e-03,2.26,0.044
-7.728e-03,2.24,0.038
-7.712e-03,2.26,0.042
-7.696e-03,2.26,0.038
-7.680e-03,2.26,0.038
-7.664e-03,2.28,0.038
-7.648e-03,2.28,0.036
-7.632e-03,2.28,0.03
-7.616e-03,2.3,0.032
-7.600e-03,2.32,0.03
-7.584e-03,2.28,0.03
-7.568e-03,2.3,0.028
-7.552e-03,2.3,0.026
-7.536e-03,2.3,0.026
-7.520e-03,2.3,0.022
-7.504e-03,2.3,0.022
-7.488e-03,2.3,0.02
-7.472e-03,2.3,0.016
-7.456e-03,2.32,0.018
-7.440e-03,2.32,0.018
-7.424e-03,2.3,0.016
-7.408e-03,2.32,0.014
-7.392e-03,2.32,0.012
-7.376e-03,2.34,0.01
-7.360e-03,2.32,0.008
-7.344e-03,2.3,0.006
-7.328e-03,2.3,0.004
-7.312e-03,2.3,0
-7.296e-03,2.3,0.002
-7.280e-03,2.32,-0.002
-7.264e-03,2.3,0
-7.248e-03,2.3,-0.002
-7.232e-03,2.3,-0.004
-7.216e-03,2.28,-0.008
-7.200e-03,2.28,-0.008
-7.184e-03,2.3,-0.012
-7.168e-03,2.3,-0.012
-7.152e-03,2.28,-0.014
-7.136e-03,2.28,-0.016
-7.120e-03,2.28,-0.014
-7.104e-03,2.26,-0.018
-7.088e-03,2.26,-0.02
-7.072e-03,2.26,-0.022
-7.056e-03,2.24,-0.024
-7.040e-03,2.24,-0.024
-7.024e-03,2.24,-0.026
-7.008e-03,2.24,-0.028
-6.992e-03,2.22,-0.03
-6.976e-03,2.22,-0.03
-6.960e-03,2.22,-0.03
-6.944e-03,2.2,-0.032
-6.928e-03,2.2,-0.034
-6.912e-03,2.2,-0.032
-6.896e-03,2.18,-0.036
-6.880e-03,2.2,-0.038
-6.864e-03,2.16,-0.042
-6.848e-03,2.16,-0.04
-6.832e-03,2.16,-0.044
-6.816e-03,2.14,-0.044
-6.800e-03,2.14,-0.044
-6.784e-03,2.12,-0.048
-6.768e-03,2.12,-0.048
-6.752e-03,2.12,-0.05
-6.736e-03,2.1,-0.05
-6.720e-03,2.1,-0.052
-6.704e-03,2.08,-0.056
-6.688e-03,2.08,-0.058
-6.672e-03,2.06,-0.056
-6.656e-03,2.04,-0.058
-6.640e-03,2.04,-0.06
-6.624e-03,2.02,-0.06
-6.608e-03,2.02,-0.062
-6.592e-03,2,-0.062
-6.576e-03,2,-0.064
-6.560e-03,1.98,-0.066
-6.544e-03,1.98,-0.066
-6.528e-03,1.96,-0.068
-6.512e-03,1.94,-0.068
-6.496e-03,1.96,-0.07
-6.480e-03,1.92,-0.07
-6.464e-03,1.9,-0.074
-6.448e-03,1.9,-0.074
-6.432e-03,1.88,-0.074
-6.416e-03,1.86,-0.076
-6.400e-03,1.86,-0.076
-6.384e-03,1.84,-0.078
-6.368e-03,1.84,-0.08
-6.352e-03,1.82,-0.082
-6.336e-03,1.8,-0.082
-6.320e-03,1.8,-0.082
-6.304e-03,1.78,-0.086
-6.288e-03,1.76,-0.084
-6.272e-03,1.74,-0.086
-6.256e-03,1.74,-0.088
-6.240e-03,1.72,-0.088
-6.224e-03,1.7,-0.09
-6.208e-03,1.7,-0.092
-6.192e-03,1.68,-0.094
-6.176e-03,1.66,-0.094
-6.160e-03,1.64,-0.096
-6.144e-03,1.62,-0.1
-6.128e-03,1.6,-0.098
-6.112e-03,1.58,-0.102
-6.096e-03,1.56,-0.102
-6.080e-03,1.56,-0.102
-6.064e-03,1.54,-0.102
-6.048e-03,1.52,-0.104
-6.032e-03,1.5,-0.106
-6.016e-03,1.48,-0.106
-6.000e-03,1.48,-0.108
-5.984e-03,1.44,-0.108
-5.968e-03,1.42,-0.112
-5.952e-03,1.42,-0.11
-5.936e-03,1.38,-0.112
-5.920e-03,1.36,-0.112
-5.904e-03,1.34,-0.12
-5.888e-03,1.34,-0.114
-5.872e-03,1.32,-0.116
-5.856e-03,1.3,-0.118
-5.840e-03,1.28,-0.118
-5.824e-03,1.26,-0.118
-5.808e-03,1.26,-0.12
-5.792e-03,1.22,-0.12
-5.776e-03,1.22,-0.122
-5.760e-03,1.18,-0.124
-5.744e-03,1.16,-0.122
-5.728e-03,1.14,-0.124
-5.712e-03,1.12,-0.124
-5.696e-03,1.1,-0.126
-5.680e-03,1.08,-0.128
-5.664e-03,1.06,-0.13
-5.648e-03,1.04,-0.128
-5.632e-03,1.02,-0.128
-5.616e-03,1,-0.13
-5.600e-03,0.96,-0.13
-5.584e-03,0.94,-0.128
-5.568e-03,0.94,-0.134
-5.552e-03,0.92,-0.132
-5.536e-03,0.9,-0.134
-5.520e-03,0.86,-0.136
-5.504e-03,0.86,-0.134
-5.488e-03,0.82,-0.136
-5.472e-03,0.8,-0.138
-5.456e-03,0.78,-0.136
-5.440e-03,0.76,-0.136
-5.424e-03,0.74,-0.138
-5.408e-03,0.72,-0.136
-5.392e-03,0.7,-0.138
-5.376e-03,0.66,-0.138
-5.360e-03,0.64,-0.14
-5.344e-03,0.62,-0.14
-5.328e-03,0.6,-0.14
-5.312e-03,0.6,-0.142
-5.296e-03,0.56,-0.14
-5.280e-03,0.52,-0.142
-5.264e-03,0.5,-0.142
-5.248e-03,0.48,-0.142
-5.232e-03,0.46,-0.144
-5.216e-03,0.44,-0.146
-5.200e-03,0.42,-0.144
-5.184e-03,0.42,-0.144
-5.168e-03,0.38,-0.144
-5.152e-03,0.36,-0.148
-5.136e-03,0.32,-0.15
-5.120e-03,0.3,-0.146
-5.104e-03,0.28,-0.146
-5.088e-03,0.26,-0.146
-5.072e-03,0.24,-0.146
-5.056e-03,0.22,-0.144
-5.040e-03,0.2,-0.148
-5.024e-03,0.18,-0.146
-5.008e-03,0.14,-0.148
-4.992e-03,0.12,-0.148
-4.976e-03,0.1,-0.15
-4.960e-03,0.08,-0.15
-4.944e-03,0.04,-0.148
-4.928e-03,0.04,-0.148
-4.912e-03,0,-0.148
-4.896e-03,0,-0.148
-4.880e-03,-0.02,-0.148
-4.864e-03,-0.04,-0.148
-4.848e-03,-0.06,-0.148
-4.832e-03,-0.1,-0.148
-4.816e-03,-0.12,-0.146
-4.800e-03,-0.14,-0.146
-4.784e-03,-0.16,-0.148
-4.768e-03,-0.18,-0.148
-4.752e-03,-0.2,-0.148
-4.736e-03,-0.24,-0.148
-4.720e-03,-0.26,-0.15
-4.704e-03,-0.28,-0.146
-4.688e-03,-0.32,-0.15
-4.672e-03,-0.32,-0.148
-4.656e-03,-0.34,-0.148
-4.640e-03,-0.36,-0.148
-4.624e-03,-0.38,-0.148
-4.608e-03,-0.4,-0.148
-4.592e-03,-0.44,-0.148
-4.576e-03,-0.46,-0.148
-4.560e-03,-0.48,-0.146
-4.544e-03,-0.48,-0.148
-4.528e-03,-0.52,-0.148
-4.512e-03,-0.54,-0.146
-4.496e-03,-0.56,-0.146
-4.480e-03,-0.58,-0.144
-4.464e-03,-0.62,-0.146
-4.448e-03,-0.62,-0.142
-4.432e-03,-0.64,-0.144
-4.416e-03,-0.68,-0.144
-4.400e-03,-0.7,-0.146
-4.384e-03,-0.72,-0.144
-4.368e-03,-0.76,-0.144
-4.352e-03,-0.76,-0.144
-4.336e-03,-0.78,-0.144
-4.320e-03,-0.8,-0.142
-4.304e-03,-0.82,-0.144
-4.288e-03,-0.84,-0.138
-4.272e-03,-0.86,-0.142
-4.256e-03,-0.9,-0.14
-4.240e-03,-0.92,-0.14
-4.224e-03,-0.96,-0.14
-4.208e-03,-0.96,-0.138
-4.192e-03,-0.98,-0.138
-4.176e-03,-1,-0.14
-4.160e-03,-1.02,-0.138
-4.144e-03,-1.02,-0.132
-4.128e-03,-1.06,-0.136
-4.112e-03,-1.1,-0.136
-4.096e-03,-1.1,-0.134
-4.080e-03,-1.12,-0.134
-4.064e-03,-1.14,-0.134
-4.048e-03,-1.16,-0.132
-4.032e-03,-1.2,-0.132
-4.016e-03,-1.2,-0.132
-4.000e-03,-1.22,-0.13
-3.984e-03,-1.24,-0.128
-3.968e-03,-1.26,-0.13
-3.952e-03,-1.28,-0.128
-3.936e-03,-1.3,-0.126
-3.920e-03,-1.32,-0.128
-3.904e-03,-1.34,-0.126
-3.888e-03,-1.36,-0.124
-3.872e-03,-1.38,-0.126
-3.856e-03,-1.4,-0.122
-3.840e-03,-1.42,-0.124
-3.824e-03,-1.44,-0.122
-3.808e-03,-1.46,-0.122
-3.792e-03,-1.48,-0.122
-3.776e-03,-1.5,-0.12
-3.760e-03,-1.5,-0.118
-3.744e-03,-1.54,-0.118
-3.728e-03,-1.54,-0.114
-3.712e-03,-1.56,-0.114
-3.696e-03,-1.58,-0.12
-3.680e-03,-1.6,-0.112
-3.664e-03,-1.62,-0.11
-3.648e-03,-1.62,-0.11
-3.632e-03,-1.64,-0.108
-3.616e-03,-1.66,-0.112
-3.600e-03,-1.68,-0.108
-3.584e-03,-1.68,-0.106
-3.568e-03,-1.7,-0.106
-3.552e-03,-1.72,-0.104
-3.536e-03,-1.74,-0.104
-3.520e-03,-1.74,-0.102
-3.504e-03,-1.76,-0.1
-3.488e-03,-1.78,-0.1
-3.472e-03,-1.78,-0.1
-3.456e-03,-1.8,-0.098
-3.440e-03,-1.82,-0.098
-3.424e-03,-1.84,-0.096
-3.408e-03,-1.84,-0.092
-3.392e-03,-1.86,-0.096
-3.376e-03,-1.88,-0.09
-3.360e-03,-1.88,-0.09
-3.344e-03,-1.9,-0.09
-3.328e-03,-1.9,-0.086
-3.312e-03,-1.92,-0.088
-3.296e-03,-1.94,-0.086
-3.280e-03,-1.96,-0.084
-3.264e-03,-1.96,-0.084
-3.248e-03,-1.98,-0.082
-3.232e-03,-1.98,-0.082
-3.216e-03,-2,-0.08
-3.200e-03,-2,-0.078
-3.184e-03,-2.02,-0.076
-3.168e-03,-2.02,-0.072
-3.152e-03,-2.04,-0.076
